website,interview_difficulty,ceo_name,nb_c_jobs,company_description,registered_employer,benefits_below,similar_companies,acquired_by,founded,affiliated_company,nb_ratings_ceo,stars,nb_c_reviews_detailled,size,nb_c_interviews,friend_recommend,url,benefits_above,employer_id,revenue,headquarters,competitors,company_name,nb_c_salaries,awards,ceo_rating,type,industry,operated_by,headquarters_city,headquarters_state,nb_awards_after_2000,has_website,ticker
www.wichitaclinic.com,,,,,Unclaimed Profile,,"Kaiser Permanente,HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics,Express Scripts",,1948.0,,0,2.0,1,1000 to 5000 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Wichita-Clinic-EI_IE270509.11,25.htm",,270509,Less than $1 million (USD) per year,"Wichita, KS",Unknown,Wichita Clinic,4.0,,,Company - Private,Health Care,,Wichita,KS,0.0,1,
www.appsinc.net,,Aravind Putti,,,Unclaimed Profile,,"Premier Staffing,Massage Envy,UniFirst,LA Fitness (UK),Great Clips,European Wax Center,Hand and Stone Spa,Angie's List",,,,0,4.1,3,6 to 15 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-AP-Premier-Staffing-EI_IE274506.11,30.htm",,274506,Less than $1 million (USD) per year,"Leawood, KS",Unknown,AP Premier Staffing,104.0,,,Company - Private,Consumer Services,,Leawood,KS,0.0,1,
www.urbaneventsfl.com,2.1,Jennifer Kocher,,,Unclaimed Profile,,"Zimmerman Advertising,A1 Management,Nile Management Group,LNE Consulting,Alpha Management,UEI,Edmentum,Meritage Events,Rockwell Marketing,Hilton Worldwide,Events,Rhythm Events",,,,4,3.9,8,16 to 50 Employees,8.0,76.0,"http://www.glassdoor.com/Overview/Working-at-Urban-Events-EI_IE703094.11,23.htm",,703094,Unknown / Non-Applicable per year,"Davie, FL",Unknown,Urban Events,3.0,,76.0,Company - Private,Business Services,,Davie,FL,0.0,1,
www.rugtools.com,,Ayman Fadel,,,Unclaimed Profile,,"BD,Philips Healthcare,Intuitive Surgical,Alcon,Medline Industries",,,,0,5.0,1,1 to 5 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Rugtools-EI_IE561325.11,19.htm",,561325,Unknown / Non-Applicable per year,"Augusta, GA",Unknown,Rugtools,,,,Company - Private,Manufacturing,,Augusta,GA,0.0,1,
www.polygonhomes.com,,Bill H. Lyon,,"William Lyon Homes, Inc. DBA; Polygon Homes, NW",Engaged Employer,,"Polygon,HD Supply,Turner Construction,Power Home Remodeling Group,Toll Brothers,Parsons Corporation,Atkins,Superior Walls & Ceilings (QLD)",,1992.0,William Lyon Homes,0,4.4,2,150 to 499 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Polygon-Northwest-EI_IE391667.11,28.htm",,391667,$25 to $50 million (USD) per year,"Bellevue, WA",Unknown,Polygon Northwest,1.0,,,Subsidiary or Business Segment,"Construction, Repair & Maintenance",,Bellevue,WA,0.0,1,
www.worldkentucky.org,,,,,Unclaimed Profile,,"American Red Cross,American Cancer Society,Salvation Army,Planned Parenthood,Boys & Girls Clubs,United Way,Habitat for Humanity,Wounded Warrior Project,Easter Seals,International Rescue Committee",,,,0,3.0,1,1 to 5 Employees,,,"http://www.glassdoor.com/Overview/Working-at-World-Affairs-Council-of-Kentucky-and-Southern-Indiana-EI_IE790680.11,65.htm",,790680,Unknown / Non-Applicable per year,"Louisville, KY",Unknown,World Affairs Council of Kentucky & Southern Indiana,1.0,,,Nonprofit Organization,Non-Profit,,Louisville,KY,0.0,1,
www.prominent.com,,,,,Unclaimed Profile,,"Johnson Controls,Stratasys,Parker Hannifin,Goodyear,Michigan Talent Bank,International Paper",,,,0,3.0,1,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-ProMinent-EI_IE617299.11,20.htm",,617299,Unknown / Non-Applicable per year,"Heidelberg, Germany",Unknown,ProMinent,2.0,,,Company - Private,Manufacturing,,Heidelberg,Germany,0.0,1,
,,Mark F Di Sabato,,,Unclaimed Profile,,"Keller Williams,Redfin,Public Storage,Holiday Retirement,Marcus & Millichap,Equity Residential,Coldwell Banker,AvalonBay,Simon Property Group",,,,0,5.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Atlantis-Commercial-EI_IE373486.11,30.htm",,373486,Unknown / Non-Applicable per year,"Phoenix, AZ",Unknown,Atlantis Commercial,,,,Company - Private,Real Estate,,Phoenix,AZ,0.0,0,
,,,,,Unclaimed Profile,,"Vector Marketing,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,Mu Sigma,R.R. Donnelley,Ogilvy & Mather,Acosta,Epsilon,Pitney Bowes",,,,0,1.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Adkins-Publishing-EI_IE928315.11,28.htm",,928315,Unknown / Non-Applicable per year,"Austin, TX",Unknown,Adkins Publishing,,,,Company - Private,Business Services,,Austin,TX,0.0,0,
www.aegiscomm.com,2.0,,,,Unclaimed Profile,,"Aegis,Gannett,N2 Publishing,Cengage Learning,American Greetings,RetailMeNot,Houghton Mifflin Harcourt,Scholastic,YP,Elsevier,Time",,,,0,1.9,10,16 to 50 Employees,2.0,36.0,"http://www.glassdoor.com/Overview/Working-at-Aegis-Communications-EI_IE812833.11,31.htm",,812833,Unknown / Non-Applicable per year,"Newtown, PA",Unknown,Aegis Communications,6.0,,,Company - Private,Media,,Newtown,PA,0.0,1,
www.singtel.com,2.8,Chua Sock Koong,,"The Singtel Group is Asia's leading communications group providing a diverse range of services including fixed, mobile, data, internet, TV and infocomms technology (ICT) as well as digital solutions to over 500 million mobile customers around the world. .Our main operations are in Singapore and Australia. Headquartered in Singapore, Singtel has more than 130 years of operating experience and has played a pivotal role in the country's development as a major communications hub. Our Australian arm, Optus is a leader in integrated telecommunications, constantly raising the bar in innovative products and services.We are a major communications player in Asia and Africa through our strategic investments in five regional mobile operators, namely Telkomsel (Indonesia), Globe Telecom (the Philippines), Advanced Info Service (Thailand) and PBTL (Bangladesh). The Group also has investments in Bharti Airtel (India), which has significant presence in Bangladesh, Sri Lanka and Africa.",Engaged Employer,,"Hewlett-Packard,NCS,StarHub,Accenture,Procter & Gamble,IBM,SingTel Digital Media,Singapore Airlines,Google,Ocbc Bank,Mediacorp,National University of Singapore",,1879.0,"Optus,NCS,Globe Telecom,AIS,Telkomsel,Bharti Airtel,Amobee",83,3.1,203,5000+ Employees,47.0,57.0,"http://www.glassdoor.com/Overview/Working-at-Singtel-EI_IE3971.11,18.htm",,3971,$10+ billion (USD) per year,"Singapore, Singapore","StarHub,MobileOne,Telstra",Singtel,165.0,"Global Top 25 Companies for Leaders,AON Hewitt,2014",71.0,Company - Public with Ticker,Telecommunications,,Singapore,Singapore,1.0,1,SGTJY
www.seeranalytics.com,1.0,,,,Unclaimed Profile,,"Werner Enterprises,J.B. Hunt,WIS International,Capstone Logistics,Coyote Logistics,PLS Logistics Services,McLane Company,Greatwide Logistics",,,,0,3.5,2,Unknown,1.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Seer-Analytics-EI_IE274902.11,25.htm",,274902,Less than $1 million (USD) per year,"Tampa, FL",Unknown,Seer Analytics,1.0,,,Company - Private,Transportation & Logistics,,Tampa,FL,0.0,1,
homerskeltonford.com,,,,,Unclaimed Profile,,"Harris Teeter,Penske,WinCo Foods,Shoprite Supermarkets,AutoNation,Albertsons,Hy-Vee,Marianos Fresh Market,DriveTime Automotive Group",,,,0,1.0,1,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Homer-Skelton-Ford-EI_IE383487.11,29.htm",,383487,$10 to $25 million (USD) per year,"Olive Branch, MS",Unknown,Homer Skelton Ford,1.0,,,Franchise,Retail,,Olive Branch,MS,0.0,1,
www.stelizabethshospitalresidency.org,,,,,Unclaimed Profile,,,,,,0,3.0,1,Unknown,,,"http://www.glassdoor.com/Overview/Working-at-DMH-SAINT-ELIZABETHS-HOSPITAL-EI_IE433519.11,40.htm",,433519,Unknown / Non-Applicable per year,"Washington, DC",Unknown,DMH-SAINT ELIZABETHS HOSPITAL,9.0,,,Hospital,Unknown,,Washington,DC,0.0,1,
www.archpointgroup.com,,Richard Spoon,,,Unclaimed Profile,,"Convergys,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,Mu Sigma,Acosta,Epsilon,Pitney Bowes",,,,0,5.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-ArchPoint-Group-EI_IE471998.11,26.htm",,471998,Unknown / Non-Applicable per year,"Lafayette, LA",Unknown,ArchPoint Group,,,,Company - Private,Business Services,,Lafayette,LA,0.0,1,
www.magnetimarelli.com,2.7,Eugenio Razelli,,"Magneti Marelli is an international group committed to the design and production of hi-tech systems and components for the automotive sector. With more than 38.000 employees, 85 production units, 12 R&D Centers and 26 Application Centers, the Group has a presence in 19 countries and supplies all the most important car makers in Europe, North and South America and Asia.The Magneti Marelli business areas are:•Electronic Systems (instrument clusters; infotainment & telematics, lighting & body electronics)•Automotive Lighting (front and rear lighting systems),•Powertrain (engine control systems for gasoline, diesel and multifuel engines; Automated Manual Transmission “Freechoice” gearboxes)•Suspension Systems (suspension systems, shock absorbers)•Exhaust Systems (exhaust systems, catalytic converters and silencing systems)•Motorsport•Plastic Components and Modules (activity under integration process in Magneti Marelli)•Aftermarket Part and Service (Spare Parts-Independent Aftermarket)",Engaged Employer,,"Delphi,Fiat,FCA Fiat Chrysler Automobiles,Robert Bosch,General Motors,CNH Industrial N.V.,KPIT Technologies,TRW Automotive,Ford Motor Company,Bain & Company,Automotive Lighting, s.r.o.,GE",,1919.0,,18,2.5,55,5000+ Employees,18.0,34.0,"http://www.glassdoor.com/Overview/Working-at-Magneti-Marelli-EI_IE11259.11,26.htm",,11259,$5 to $10 billion (USD) per year,"Corbetta, Italy","Robert Bosch,Faurecia,Delphi",Magneti Marelli,55.0,,44.0,Subsidiary or Business Segment,Manufacturing,Fiat,Corbetta,Italy,0.0,1,
www.davidhuckin.com,,,,,Unclaimed Profile,,"Fidelity Investments,PNC Financial Services Group,BlackRock,Citibank,Deutsche Bank,New York Life",,,,0,5.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Huckin-Financial-Group-EI_IE312496.11,33.htm",,312496,Unknown / Non-Applicable per year,"Houston, TX",Unknown,Huckin Financial Group,,,,Contract,Finance,,Houston,TX,0.0,1,
www.commvault.com,3.1,Bob Hammer,103.0,"CommVault has remained one of only a few global tech companies to play by its own rules. The company has grown organically since it was founded in 1988 by Bob Hammer, resulting in more than a 20% year on year growth over the past 6 years. This organic approach and commitment to delivering unique, innovative solutions for information management has earned the company the strongest position in the Leaders quadrant of Gartner Inc’s coveted Magic Quadrant for Enterprise Backup/Recovery Software 4 years running.",Engaged Employer,,,,1996.0,,94,3.8,149,1000 to 5000 Employees,52.0,75.0,"http://www.glassdoor.com/Overview/Working-at-CommVault-EI_IE16184.11,20.htm",,16184,$500 million to $1 billion (USD) per year,"Tinton Falls, NJ","EMC,Symantec,Veeam Software",CommVault,552.0,"Magic Quadrant for Enterprise Backup Software and Integrated Appliances,Gartner,2014,Most Innovative Growth Companies,(,#29,),Forbes,2014,Most Valuable Product,Redmond Magazine Readers Choice Awards,2014,5-Star Partner Programs Guide,CRN,2014,Server Platform Partner of the Year,Microsoft Enterprise Alliance,2014",85.0,Company - Public with Ticker,Information Technology,,Tinton Falls,NJ,5.0,1,CVLT
www.vets4vets.us,,,,,Unclaimed Profile,,"Stratasys,Goodyear,Michigan Talent Bank,Pentair,International Paper",,,,0,5.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Vets4Vets-EI_IE409011.11,20.htm",,409011,Unknown / Non-Applicable per year,"Tucson, AZ",Unknown,Vets4Vets,1.0,,,Nonprofit Organization,Manufacturing,,Tucson,AZ,0.0,1,
www.lifesystemsinc.com,,,,,Unclaimed Profile,,"BD,GE Healthcare,St. Jude Medical,Intuitive Surgical,Medline Industries,CareFusion",,,,0,3.0,1,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Life-Systems-EI_IE426470.11,23.htm",,426470,$5 to $10 million (USD) per year,"Chesterfield, MO",Unknown,Life Systems,1.0,,,Company - Public,Manufacturing,,Chesterfield,MO,0.0,1,
www.programmingresearch.com,,Paul Blundell,,,Unclaimed Profile,,"PwC,KPMG US,McKinsey & Company,H&R Block,Aon Hewitt,Razorfish,Grant Thornton,KBR,RGP",,,,0,3.0,3,16 to 50 Employees,,49.0,"http://www.glassdoor.com/Overview/Working-at-Programming-Research-EI_IE342659.11,31.htm",,342659,Unknown / Non-Applicable per year,"Esher, United Kingdom",Unknown,Programming Research,1.0,,,Company - Private,Accounting & Legal,,Esher,United Kingdom,0.0,1,
,,,,,Unclaimed Profile,,"Allstate,Allstate Northern Ireland,Verizon Wireless,Amerisure,HD Supply,Kiewit Corporation,CH2M,Turner Construction,Power Home Remodeling Group,Toll Brothers,Parsons Corporation,Superior Walls & Ceilings (QLD)",,,,0,4.0,4,Unknown,,65.0,"http://www.glassdoor.com/Overview/Working-at-Allstate-Human-Resources-EI_IE616289.11,35.htm",,616289,Unknown / Non-Applicable per year,"Ingleburn, Australia",Unknown,Allstate Human Resources,74.0,,,Company - Private,"Construction, Repair & Maintenance",,Ingleburn,Australia,0.0,0,
www.gordian-group.com,,,,,Unclaimed Profile,,"Gordian Group,ScanSource,SYNNEX,Convergys,Vector Marketing,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,R.R. Donnelley,Acosta,Epsilon",,1992.0,,0,5.0,1,50 to 149 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-The-Gordian-Group-EI_IE270294.11,28.htm",,270294,$25 to $50 million (USD) per year,"Greenville, SC",Unknown,The Gordian Group,4.0,,,Company - Private,Business Services,,Greenville,SC,0.0,1,
www.e2managetech.com,3.0,Glenn Mayer,,,Unclaimed Profile,,"KBR,RGP",,,,1,5.0,2,16 to 50 Employees,1.0,100.0,"http://www.glassdoor.com/Overview/Working-at-E2-ManageTech-EI_IE682211.11,24.htm",,682211,Unknown / Non-Applicable per year,"Austin, TX",Unknown,E2 ManageTech,1.0,,100.0,Company - Private,Accounting & Legal,,Austin,TX,0.0,1,
www.alliancemachines.com,3.0,,,,Unclaimed Profile,,"Alliance,Alliance Residential,AllianceBernstein,John Deere,Stratasys,Michigan Talent Bank,Pentair,International Paper",,,,0,4.7,3,50 to 149 Employees,1.0,50.0,"http://www.glassdoor.com/Overview/Working-at-Alliance-Group-EI_IE801663.11,25.htm",,801663,Unknown / Non-Applicable per year,"Mumbai, India",Unknown,Alliance Group,2.0,,,Company - Private,Manufacturing,,Mumbai,India,0.0,1,
www.giantsquidstudios.com,,Matt Nava,,"At Giant Squid we believe that video games can be more than a pastime – we strive to create artistic games that deliver beautiful, meaningful and timeless experiences to a wide range of people.Under the leadership of award winning artist Matt Nava, and based in Santa Monica, California, Giant Squid is a creative development environment that values experimentation, craftsmanship, dedication and teamwork.",Engaged Employer,,"Infinity Ward,Activision Publishing,Blizzard Entertainment,Naughty Dog,Zynga,Gameloft,Activision Publishing,Epic Games,Disney Interactive Studios",,2013.0,,1,5.0,1,6 to 15 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Giant-Squid-EI_IE870720.11,22.htm",,870720,Unknown / Non-Applicable,"Santa Monica, CA",Unknown,Giant Squid,,,100.0,Company - Private,Media,,Santa Monica,CA,0.0,1,
www.tonemedia.com,,Val Katayev,,"ToneMedia is the world’s largest advertising platform across digital, email, social & mobile built solely around music content - reaching 120M fans worldwide every month. We connect brands with music artists and their fans based on search preferences and consumer buying habits, providing sophisticated, multi-level engagement for advertisers and marketers across the web and mobile. We currently work with over 50+ exclusive publishers, including 24% of all 18-34-year-olds in the U.S.ToneMedia is ranked by comScore as the largest cross-platform digital music property and the No. 1 mobile property in music. In June 2013, ToneMedia was acquired by Cellfish Media Inc. and today operates as the advertising division of Cellfish.",Engaged Employer,,"Bandsintown,Convergys,Vector Marketing,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,Mu Sigma,R.R. Donnelley,Ogilvy & Mather,Acosta,Epsilon",Bandsintown,2012.0,,3,2.8,5,16 to 50 Employees,,53.0,"http://www.glassdoor.com/Overview/Working-at-ToneMedia-EI_IE476444.11,20.htm",,476444,$1 to $5 million (USD) per year,"Manhasset, NY","Townsquare Media,SpinMedia,MTV Networks",ToneMedia,1.0,,68.0,Company - Private,Business Services,,Manhasset,NY,0.0,1,
,,,,,Unclaimed Profile,,"Apple,Salesforce,Epic Systems Corporation,VMware",,,,0,5.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-San-Diego-PC-Help-EI_IE223207.11,28.htm",,223207,Unknown / Non-Applicable per year,,Unknown,San Diego PC Help,,,,Company - Private,Information Technology,,,,0.0,0,
www.dickclarkproductions.com,,Orly Adelson,,"From the Bandstand to the red carpet, this company is anywhere there is celebrity entertainment. dick clark productions is best-known for producing televised awards shows ceremonies, such as The American Music Awards and the Golden Globes. In addition to awards shows, dick clark productions produces ABC's Bloopers and current FOX hit So You Think You Can Dance. It also owns the rights to the iconic music and dance program American Bandstand licensing TV clips as well as the Bandstand brand for use by restaurants and theatres. The company was founded by television entertainment and music legend Dick Clark in 1957. Private equity firm RedZone Capital and Six Flags acquired the company in 2007.",Unclaimed Profile,,"Dick's Sporting Goods,NBCUniversal,Turner Broadcasting,HBO,FOX News,Disney ABC Television,Sinclair Broadcast Group,Scripps Networks Interactive,Weather Channel",,,,3,2.8,7,16 to 50 Employees,1.0,58.0,"http://www.glassdoor.com/Overview/Working-at-dick-clark-productions-EI_IE1335.11,33.htm",,1335,Unknown / Non-Applicable per year,"Los Angeles, CA","Universal Media,FremantleMedia,ABC Television",dick clark productions,4.0,,100.0,Company - Private,Media,,Los Angeles,CA,0.0,1,
